domain,k_identity_dims,label,n,cv_corr,in_sample_corr
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_8,111,0.31249083361155366,0.5208608044178177
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_20,111,-0.2908978123959299,0.42485677239073305
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_9,111,0.289238132836815,0.5151585942178728
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_1,111,0.28320698851376747,0.4986771169407249
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_13,110,-0.259592033602871,0.18377891232245025
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_2,111,0.2576718684042176,0.45695969251702234
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_2,111,0.24420651132766263,0.4826686735030676
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_12,109,-0.2306011456808824,0.23840638678901085
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_24,110,0.21864993086807716,0.45211770893856384
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_6,111,0.2053199728203539,0.44858938786876534
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_5,111,0.202822689358481,0.43569152421326846
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_2,110,-0.185058906350593,0.262805388547381
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_15,110,0.1809801221023318,0.36775564511818104
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_9,110,-0.17978226271098843,0.28500408581248715
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_22,110,0.17866751961267388,0.43027488298564565
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_26,110,0.1704289273685876,0.43426188744355465
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_13,110,0.16845883565445144,0.3859985704060106
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_14,108,-0.16443485574731492,0.2047238837918216
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_23,107,-0.15814689116361,0.26152023191277474
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_6,111,0.1456696468673332,0.4136103355759255
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_9,111,0.14294444419923513,0.40866907481853265
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_8,111,-0.13800770234255358,0.22578288796426244
cognition,10,Cognitive_Test_Battery_LEMON__WST__WST__WST_4,111,0.13670993013962937,0.3731958726879929
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_4,111,0.1366404041368152,0.4313582721824356
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_4,110,-0.1352324425559057,0.208767667675261
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_18,111,0.1346697796276458,0.4393518835518472
cognition,10,Cognitive_Test_Battery_LEMON__WST__WST__WST_2,111,0.13385785482060877,0.370379728740313
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_22,109,-0.1320361723807987,0.2219248627417316
cognition,10,Cognitive_Test_Battery_LEMON__WST__WST__WST_3,111,0.13033937738359785,0.36885636605417904
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_19,110,-0.12867589540920993,0.2691908894087381
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_3,109,0.12465610147792464,0.35597837938664273
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_9,111,0.11955723937370645,0.3788352020295314
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_6,110,0.11943603105986914,0.35306571370221584
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_17,110,0.11849154519188014,0.37879347883681064
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_20,110,0.11823194415384596,0.3711744632560752
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_19,110,0.11221841729570123,0.3140662091114993
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_21,104,0.11002509579454454,0.3457077089096736
cognition,10,Cognitive_Test_Battery_LEMON__WST__WST__WST_1,111,0.1071105445493268,0.3494985935813621
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_7,78,-0.10562870659489994,0.23108411856662522
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_5,110,-0.10349765505967994,0.3085264030457243
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_8,110,-0.10253242230994633,0.30991507772852755
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_6,111,-0.09784094074145641,0.4933223095568612
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_14,103,0.09684867958826802,0.3207333351212541
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_9,107,-0.09563462200402548,0.27009913704402605
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_1,111,0.09465540649881934,0.3663484793830501
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_18,110,-0.0943037817269175,0.33830198922568283
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_10,110,-0.0939699442667594,0.2819406467045905
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_17,110,0.08941804160991312,0.3487037403160052
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_2,111,0.08857966577651967,0.3127897704964977
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_10,110,0.0883856217490677,0.335942428015905
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_10,110,-0.08410631721282179,0.2951630511752037
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_8,65,-0.07574002798403374,0.2846955459274212
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_7,111,0.07547324639113594,0.357079676406764
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_6,111,0.07368710048248861,0.33723695250794916
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_10,111,0.07322620629110059,0.3096801743730005
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_7,110,-0.07292356478312702,0.2985654052375642
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_3,111,-0.07006270154545785,0.24022586263649925
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_4,111,-0.07000533148363146,0.302478663511042
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_1,110,-0.0683040273981384,0.29325672219741983
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_11,111,0.06686496005792564,0.43055406267201535
cognition,10,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_3,111,-0.06583473676036669,0.23780920828036292
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_1,111,0.06433237632680121,0.3166927785061983
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_25,107,0.0634594229360142,0.3219164674415385
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_16,110,-0.062329666269415454,0.32106478186212656
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_21,107,-0.0611700204968875,0.2479915976556761
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_13,111,0.05919407638529976,0.33212745411348243
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_14,110,-0.05548378315770865,0.2613696043069259
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_23,110,0.05330394365175186,0.3053240352665476
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_3,110,0.053132561614063024,0.2925922574584129
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_5,111,0.04985489559891404,0.3232728102658919
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_4,111,0.045856132071213355,0.32868947599558573
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_12,109,0.04572885535957039,0.331402482368668
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_11,110,-0.04520703305528067,0.20068935064148985
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_4,111,0.04163633793911807,0.3288602386104585
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_2,111,0.04154360684215353,0.34395718856485824
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_5,110,0.039324221328991764,0.28923406432027493
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_5,110,0.03902453078951525,0.31629671112175867
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_2,111,-0.03767353741806636,0.3045742825518116
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_5,109,-0.03730648938946199,0.2966777911991736
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_7,111,-0.03682750246563644,0.32345162800927063
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_15,110,0.03524673766616522,0.32726585631490046
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_10,110,0.03433061806444661,0.34043081165942374
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_6,110,0.02558408221499115,0.34247543407749076
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_11,110,0.020856376901352294,0.31668892599035386
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_11,111,-0.01870835182561295,0.3092186577315057
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_7,110,-0.014330584578571648,0.19576942662311117
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_3,109,0.012079077809329297,0.31935479076956236
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_3,110,0.011255772782991811,0.3106987779107149
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_14,109,0.010769258018759895,0.29768616194176073
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_27,109,0.009918162576483461,0.3244339670849003
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_15,111,0.00865481055287149,0.33169880499041554
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_12,110,0.006441353750033865,0.3110245194947778
cognition,10,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_11,111,0.003990006060104252,0.27282315392388223
cognition,10,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_16,110,-0.0036741866885362344,0.28622090936597067
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_8,111,0.0034437607487380452,0.3506381382630536
cognition,10,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_1,111,-0.003189709117429904,0.34148821898635934
cognition,20,Cognitive_Test_Battery_LEMON__LPS__LPS__LPS_1,111,0.45891161927135127,0.6312959685341301
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_9,111,0.37518514527136126,0.6408805688074924
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_16,111,0.3631861120998533,0.6047319274575655
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_8,111,0.3568726836010082,0.6248638178674237
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_15,111,0.3441861616311331,0.6076038790377347
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_1,111,0.3414259580470212,0.5946038026178007
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_5,111,0.3386619560553284,0.5906102808733859
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_6,111,0.33737032895751295,0.5936182048655704
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_2,111,0.3315074248641316,0.5762718944933478
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_14,108,-0.3153115146934131,0.24452215739804406
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_22,109,-0.3136599699788078,0.18214977412459482
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_10,110,-0.26401075528809065,0.31860731096153394
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_1,111,0.2598297151041206,0.5408162213069346
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_15,110,0.24592432440275544,0.466954510039025
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_3,109,-0.24465404145692798,0.27159697296949514
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_17,110,0.24306159174493186,0.5076021320090408
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_21,107,-0.2369083984910428,0.2968132192078287
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_2,111,0.231393064603807,0.5389200399924432
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_6,111,0.2307984434845416,0.5178189194523892
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_9,111,0.22722824457507204,0.5141250457094707
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_20,110,0.22376499023769944,0.5016243583663577
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_9,111,0.18990699795466479,0.5423465620235224
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_19,110,-0.1878098294761451,0.3515242583300112
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_23,107,-0.18779386916872062,0.3266091978214203
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_13,111,0.18366751054291638,0.48619022692905983
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_9,110,-0.17756772639173463,0.40438782221761665
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_5,109,-0.176628814100872,0.3461144413940935
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_13,110,0.17573240521244382,0.44592108756928994
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_2,110,-0.17518495975583379,0.35675270935318376
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_12,109,-0.16945591911237212,0.3507372904560367
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_4,111,-0.16683016631788064,0.3733303139303874
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_7,111,0.15794333931182405,0.49982396140840457
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_1,110,-0.15588277582468177,0.30321530008523195
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_22,110,0.15334392401452868,0.539922718915249
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_25,107,0.15324589955830312,0.44532289960399235
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_18,111,0.1531731524102514,0.5578251717410946
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_7,78,-0.15266301210044084,0.32977924916564355
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_5,110,-0.1512981815052657,0.3394260953740334
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_5,111,0.14769744584986558,0.485898935688206
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_6,111,-0.14738018104573303,0.5977454437892405
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_16,110,-0.14690692123507956,0.3760582415595656
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_17,110,-0.146187959096232,0.3290247936662242
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_20,111,-0.14178573836876296,0.5937424913115852
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_8,110,-0.1387344193544229,0.385004514582766
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_3,110,-0.13854127710214276,0.28395141224602827
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_4,111,0.13578491985967003,0.4495180908176755
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_6,111,0.13444272885015277,0.48383189002156785
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_13,110,-0.13353421248575023,0.2440279594844725
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_10,111,0.13167685565688603,0.46173881862247457
cognition,20,Cognitive_Test_Battery_LEMON__WST__WST__WST_3,111,0.1270895111899512,0.4622466261490882
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_26,110,0.12652882812022895,0.5216031713842224
cognition,20,Cognitive_Test_Battery_LEMON__WST__WST__WST_4,111,0.12593794242841383,0.46234648493620506
cognition,20,Cognitive_Test_Battery_LEMON__WST__WST__WST_2,111,0.1257087381909973,0.4610182526636576
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_24,110,0.12453698761918655,0.560145576061188
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_13,111,-0.12302255542688428,0.5302695657930911
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_7,110,-0.12102484554720083,0.35982758665939807
cognition,20,Cognitive_Test_Battery_LEMON__WST__WST__WST_1,111,0.11639385768732373,0.4478047871686554
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_8,111,0.1132457095869669,0.4517368414645248
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_14,110,-0.11271583324786286,0.25720825917295354
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_15,111,-0.11236943325790986,0.3693195178577806
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_10,110,0.10798924919479236,0.45164478376154454
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_5,110,-0.10708219445165616,0.27447924268726304
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_6,110,0.10563689736376837,0.43550646551855465
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_15,110,0.10527196645028168,0.4342279901698749
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_7,111,0.10205620425198467,0.3855432685161068
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_5,110,-0.10164573077641952,0.3991069801733274
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_21,104,0.09258387872574618,0.3927968194387554
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_19,110,0.08949698928892577,0.4254170173975766
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_1,111,0.08846992925901903,0.43998873578490466
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_6,110,0.08839824395649423,0.4486124747060885
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_10,110,0.08767375046016282,0.4101698429453015
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_2,111,0.07978111257164765,0.4125887381464414
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_27,109,-0.07660794967259084,0.33843366075921266
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_4,111,0.07606205535552912,0.48387109639880593
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_12,109,0.0719923164637768,0.4179608224876432
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_14,109,0.07049866921619756,0.43048055085784465
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_3,109,-0.06989275384613129,0.343890123312387
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_8,111,0.06331629940226696,0.47204382397611877
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_9,107,-0.06242926846858751,0.38028465668022493
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_11,111,0.06183726241659168,0.42056348217016093
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_3,111,0.05593142137879676,0.41192203125868804
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Alertness__TAP-Alertness__TAP_A_12,110,-0.0534522392457803,0.3741554235913645
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_11,110,0.050230746896182336,0.42958917287620474
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Incompatibility__TAP-Incompatibility__TAP_I_11,111,0.04794102203247747,0.5455970858818385
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_3,110,0.04794065639469906,0.45368358009202764
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_11,111,-0.04283015532716544,0.3696104363245167
cognition,20,Cognitive_Test_Battery_LEMON__TMT__TMT__TMT_3,111,-0.03926169534204847,0.36292675187685863
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_4,110,0.036586638265661664,0.3163658640526393
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_18,110,-0.02861011235499808,0.5642110404282555
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_7,110,-0.027692411075164125,0.23203283671461905
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_23,110,0.026406240251775834,0.4468419198019197
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_1,111,0.02395219034142179,0.4035198790339303
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_16,110,-0.02324909745052536,0.4082298895622618
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_14,103,-0.021169798613717775,0.3268562692920648
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_8,65,-0.02018083458668564,0.38122045568400287
cognition,20,Cognitive_Test_Battery_LEMON__TAP_Working_Memory__TAP-Working_Memory__TAP_WM_2,111,0.01885555199623665,0.4020607670147319
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_10,110,-0.017266854550424787,0.41225136945375773
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_4,111,-0.01415818976908485,0.36977125457515914
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_2,111,-0.008487874359224103,0.37080456157770636
cognition,20,Cognitive_Test_Battery_LEMON__CVLT___CVLT__CVLT_1,111,0.006621292669560547,0.4128747609179634
cognition,20,Cognitive_Test_Battery_LEMON__RWT__RWT__RWT_11,110,-0.0037228067826319514,0.26526756150707254
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__NYC_Q_lemon__NYC-Q_lemon_28,110,-0.46091103781005094,0.03636692190034668
personality_affect,3,META_File_IDs_Age_Gender_Education_Drug_Smoke_SKID_LEMON__Standard_Alcoholunits_Last_28days,111,-0.34986781446987236,0.09687527339933866
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__CERQ__CERQ_Catastrophizing,111,-0.34948608228905576,0.06320989025778775
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__UPPS__UPPS_lack_perseverance,111,0.34652623052316756,0.3922098111153587
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__LOT-R__LOT_Optimism,111,0.3176263866784972,0.3764597667412579
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__CERQ__CERQ_BlamingOthers,111,-0.30281676452847983,0.08514613536803986
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__COPE__COPE_SelfBlame,111,-0.3021880399919899,0.049374995829507204
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__FTP__FTP_SUM,70,0.2986500522693896,0.3467811760344792
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__MSPSS__MSPSS_total,111,-0.2675180716564187,0.07312581313743488
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__NEO_FFI__NEOFFI_Conscientiousness,111,0.24843726041543854,0.3060268491699304
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__COPE__COPE_UseOfEmotionalSupport,111,0.2408766341117796,0.2999773787123585
personality_affect,3,Emotion_and_Personality_Test_Battery_LEMON__TAS__TAS_ExternalThinking,111,0.23983910834354497,0.305154471283472
